ID,Landuse2009,D_station,D_Road,D_River,D_Open,Pop_density,DEM,Slope,Entropy,Landvalue,Area,Zone,Results,Landuse2014
3014,1,1737.37,66.3181,2112.41,89.9552,2945.95,56.9728,22.6565,0.557559,12125756.06,429.7445867,1,1,1
3015,1,1388.27,34.3847,1786.93,468.151,3699.84,42.6587,6.69323,0.4419,6575125.273,245.1689037,1,1,1
3016,1,1886.5,72.0674,2284.38,167.288,3510.9,27.5582,10.6099,0.454029,4946152.136,404.5448852,1,1,1
3017,1,1875.48,72.2206,2271.79,157.312,3510.9,25.6477,9.43054,0.447328,5059690.724,404.5519737,1,1,1
3018,1,1864.61,72.4315,2259.31,149.389,3510.9,23.9835,9.76119,0.44895,6311952.754,404.5346682,1,1,1
3019,1,1840.79,44.3754,2231.3,172.913,3510.9,20.6268,3.84453,0.447112,5660664.453,470.4420568,1,1,1
3020,1,1902.53,32.4812,2307.16,250.84,3510.9,25.6228,7.43774,0.477723,5847814.755,202.6312047,1,1,1
3021,1,1911.51,32.6173,2318.8,263.358,3510.9,27.6746,9.78935,0.475952,6900151.873,405.2161669,1,1,1
3022,1,1923.61,32.7739,2332.2,276.596,3510.9,29.5381,8.94844,0.47194,6457991.662,405.2071327,1,1,1
3023,1,1935.85,32.9309,2345.7,262.718,3510.9,32.2569,8.90223,0.468686,6396021.384,405.2206782,1,1,1
3024,1,1947.16,32.0454,2358.59,250.446,3510.9,34.8897,9.24776,0.466194,6270996.498,433.0990847,1,1,1
3025,1,1881.87,32.2062,2284.1,227.84,3510.9,23.9048,7.49137,0.472036,6498217.798,202.5596152,1,1,1
3026,1,1899.55,32.4412,2303.84,247.377,3510.9,25.2205,7.82416,0.477256,5181022.59,202.6614985,1,1,1
3027,1,2017.89,31.2722,2462.64,180.292,3510.9,41.6222,10.3909,0.529372,6558661.027,480.9012903,1,1,1
3028,1,1999.29,36.4622,2445.02,200.927,3510.9,41.8135,10.3378,0.525839,5273297.589,549.3828019,1,1,1
3029,1,1979.97,36.1305,2431.4,194.791,3510.9,43.8662,9.75727,0.525611,5218170.483,539.099484,1,1,1
3030,1,1960.65,35.7422,2417.83,175.116,3510.9,46.3547,6.66166,0.526194,5534788.601,517.5150958,1,1,1
3031,1,1941.36,35.3526,2404.36,155.588,3510.9,47.3779,3.96707,0.526073,6415551.305,495.9690609,1,1,1
3032,1,1926.89,35.0277,2392.67,138.717,3510.9,45.6397,8.37306,0.526515,6424946.889,233.4069924,1,1,1
3033,1,1921.32,33.8864,2390.33,133.551,3510.9,44.9593,8.44089,0.526211,5917899.822,253.9514517,1,1,1
3034,1,1900.08,35.9436,2381.48,115.652,3510.9,41.6263,14.054,0.523376,5963630.292,551.3673603,1,1,1
3035,1,1859.39,38.7761,2360.11,76.0609,3510.9,33.9282,10.2482,0.525041,6088301.035,636.474244,1,1,1
3036,1,1836.74,28.5924,2349.07,53.9277,3510.9,34.1964,9.72914,0.528936,5561567.458,609.5210457,1,1,1
3037,1,1835.32,75.969,2295,85.9585,3510.9,24.7717,6.84311,0.525456,7532247.627,406.8725893,1,1,1
3038,1,1854.89,82.1985,2307.36,95.0765,3510.9,27.2477,8.06574,0.522585,7399332.804,406.8179851,1,1,1
3039,1,1874.49,88.2214,2319.71,107.277,3510.9,30.022,9.5439,0.526356,6377607.539,406.8595673,1,1,1
3040,1,1894.09,87.1398,2332.12,121.635,3510.9,34.3266,16.4612,0.519339,6351607.941,406.8697458,1,1,1
3041,1,1913.71,80.7142,2344.63,137.478,3510.9,38.6943,12.1874,0.523376,5963630.292,406.8740472,1,1,1
3042,1,1933.34,78.5597,2357.25,154.348,3510.9,41.7355,9.65081,0.525954,6245935.192,406.8487938,1,1,1
3043,1,1952.98,79.911,2369.98,171.944,3510.9,40.9691,11.8424,0.526073,6415551.305,406.8669258,1,1,1
3044,1,1972.64,81.3637,2382.81,190.063,3510.9,39.5546,13.4785,0.526194,5534788.601,406.8261723,1,1,1
3045,1,2028.34,86.6245,2434.53,182.001,3510.9,31.4285,10.8077,0.490433,5946201.271,386.7713599,1,1,1
3046,1,2014.88,85.5497,2420.34,200.645,3510.9,32.3177,9.44341,0.498159,6230515.036,527.256616,1,1,1
3047,1,1872.68,23.7535,2384.2,87.6617,3510.9,37.8455,13.8664,0.527906,5351410.838,419.5698782,1,1,1
3048,1,1002.33,265.928,1291.95,290.763,2976.26,30.1634,16.5584,0.528979,9021301.817,397.5854084,1,1,1
3049,1,1038.87,225.635,1311.98,283.816,2976.26,26.1908,16.1704,0.523775,10274680.31,397.6672962,1,1,1
3050,1,1057.25,205.489,1322.35,280.918,2976.26,29.8248,14.0836,0.53358,10607148.15,397.7093824,1,1,1
3051,1,1115.25,141.373,1369.02,246.88,2976.26,34.1533,7.84423,0.590485,12247933.29,376.5904694,2,1,1
3052,1,1071.83,165.149,1310.21,224.327,2976.26,24.0455,13.0417,0.550175,10006076.74,409.9704796,1,1,1
3053,1,1060.09,185.292,1299.14,240.36,2976.26,23.1887,12.0615,0.544106,10562692.27,409.8427283,1,1,1
3054,1,985.619,265.865,1257.1,252.063,2976.26,25.602,13.5624,0.528979,9021301.817,409.028522,1,1,1
3055,1,953.933,244.944,1199.82,198.366,2976.26,25.7478,11.6708,0.495892,8594055.711,411.2034987,1,1,1
3056,1,973.12,231.757,1210.4,191.117,2976.26,22.4184,10.9021,0.505704,7803635.782,404.6254871,1,1,1
3057,1,1009.59,195.136,1243.24,181.696,2976.26,14.2498,5.87243,0.537872,7287298.832,403.1419741,1,1,1
3058,1,1011.04,175.033,1254.64,181.673,2976.26,13.426,5.37957,0.546452,7143379.04,402.6317642,1,1,1
3059,1,1012.88,140.529,1262.57,163.746,2976.26,16.1578,8.9692,0.546059,6890000.21,386.2812456,2,1,1
3060,1,992.852,140.49,1246.53,147.251,2976.26,14.1748,9.74543,0.553592,6951970.969,388.1660014,2,1,1
3061,1,1770.68,31.909,2278.88,41.1415,3894.74,28.9523,8.08697,0.650545,6445719.455,431.646482,1,1,1
3062,1,1766.15,15.4306,2287.03,24.6483,3894.74,31.0254,5.1138,0.650079,5960459.702,41.38164113,1,1,1
3063,1,1728.45,26.0447,2148.81,149.03,3894.74,17.8336,8.12386,0.413169,4576089.069,449.9382734,1,1,1
3064,1,1764.37,38.9082,2164.76,149.806,3894.74,20.8522,9.7389,0.423785,3631418.03,700.0659515,1,1,1
3065,1,1789.29,33.9014,2179.41,161.824,3894.74,25.2308,7.5007,0.437517,4002200.991,374.138752,1,1,1
3066,1,1799.35,33.3485,2191.53,166.042,3894.74,24.4408,7.214,0.471023,3732708.608,412.7770364,1,1,1
3067,1,1791.41,91.198,2241.33,100.877,3894.74,20.4675,4.44841,0.531224,3730860.362,406.9362395,1,1,1
3068,1,1785.38,72.8099,2257.62,82.0997,3894.74,22.779,8.09523,0.54865,4513043.278,406.9498416,1,1,1
3069,1,1787.79,27.3342,2300.12,37.2838,3894.74,30.1266,7.96496,0.708844,7925717.475,365.5077627,1,1,1
3070,1,1073.07,130.673,1481.85,163.8,4001.74,17.4239,12.5103,0.522251,6471310.189,407.03162,1,1,1
3071,1,1059.44,130.496,1470.62,154.019,4001.74,15.565,9.88897,0.547225,6268759.096,406.3061521,1,1,1
3072,1,1063.65,105.305,1474.64,140.013,4001.74,18.4839,7.97408,0.537001,6722681.066,415.4443258,1,1,1
3073,1,1112.23,28.6441,1523.32,179.291,4001.74,18.8952,13.6114,0.460682,6675406.865,407.2949833,1,1,1
3074,1,1124.58,28.5305,1536.2,192.204,4001.74,20.9923,9.89512,0.463513,5684227.471,406.9034427,1,1,1
3075,1,1137.15,28.4167,1549.24,206.28,4001.74,22.2322,9.55121,0.464942,6105791.532,406.5260843,1,1,1
3076,1,757.758,179.815,1099.07,166.555,4629.72,42.208,19.4694,0.493835,7096067.73,137.8838735,1,1,1
3077,1,906.688,122.955,1167.44,276.55,4629.72,28.163,18.7811,0.52372,10919340.4,347.4399328,1,1,1
3078,1,981.126,45.4014,1232.12,332.794,4629.72,31.0621,20.838,0.526744,9888292.428,230.6216518,1,1,1
3079,1,686.889,181.413,1060.54,190.592,3338.87,12.6447,7.97998,0.588213,6536164.896,420.3120491,1,1,1
3080,2,204.305,31.3903,344.783,243.015,6181.86,17.2035,4.12774,0.702588,8818012.817,789.1236731,2,1,2
3081,1,1132.15,69.5607,1450.28,147.257,1701.31,8.26238,4.64483,0.595378,7345567.18,404.7002632,1,1,1
3082,2,1235,128.938,1561.23,252.951,5289.86,7.89515,2.328,0.658496,7082585.7,750.5679628,2,1,2
3083,1,2227.62,75.7772,2576.68,200.537,2970.31,59.67,14.1185,0.48963,3023378.806,501.7730646,2,1,1
3084,1,2210.41,95.0762,2561.7,180.572,2970.31,56.25,11.97,0.487834,2939832.419,501.6294439,2,1,1
3085,1,1386.29,133.079,1714.95,155.967,3518.65,31.5316,10.8401,0.499032,6777485.648,214.5140414,1,1,1
3086,1,1385.59,120.425,1707.81,133.6,3518.65,31.4652,9.71049,0.496984,7156571.667,216.1656617,1,1,1
3087,1,359.41,74.2943,1043.73,138.837,866.673,19.6691,9.93438,0.852075,6846205.94,27.98481261,3,1,1
3088,3,854.561,75.2899,836.343,102.156,3776.08,9.66604,7.47579,0.618916,8145312.122,302.5268534,1,1,3
3089,1,690.511,95.1772,955.949,85.7057,2976.26,11.1679,9.47498,0.63616,6680000.946,181.8296047,1,1,1
3090,1,686.688,83.2403,946.653,88.8373,2976.26,12.2722,7.64347,0.63616,6819065.478,208.2980476,1,1,1
3091,1,684.517,73.6729,939.242,93.8279,2976.26,12.9421,9.64635,0.63616,6819065.478,170.2371164,1,1,1
3092,1,664.322,94.0962,944.983,61.2856,2976.26,9.82672,9.61684,0.648855,7375323.609,306.9450603,1,1,1
3093,1,1408.73,27.5929,1785.86,147.213,3518.65,43.9015,9.58822,0.48799,7419521.642,346.5681442,1,1,1
3094,2,373.736,86.691,710.778,135.15,2080.25,9.53664,3.46602,0.737188,7375668.523,394.9137021,1,1,2
3095,1,1321.91,105.567,267.069,44.7028,1485.7,3.61691,6.28504,0.822017,5726135.411,79.40681198,3,1,1
3096,1,1325,96.6965,258.118,54.1271,1485.7,3.82823,8.11052,0.808459,10024280.78,76.30278591,3,1,1
3098,2,308.213,129.936,372.786,160.248,6470.84,9.14185,4.55281,0.746494,8591058.999,905.5830478,2,1,2
3099,3,498.757,115.493,887.588,126.912,3905.26,2.85675,1.11315,0.642695,7852204.039,3336.831064,3,1,3
3100,1,985.662,12.3636,1312.01,15.5177,1701.31,11.0057,4.96958,0.606071,3241749.991,118.0536679,2,1,1
3101,1,1565.96,35.9483,1880.72,376.253,3016.18,44.7823,11.8579,0.806381,4767922.918,427.4054688,1,1,1
3102,1,1459.85,102.498,1855.38,466.407,3699.84,32.1996,8.01363,0.447819,7928138.454,816.6776944,2,1,1
3103,1,1374.04,71.8325,1683.72,81.5766,3518.65,40.1869,13.3289,0.503218,7298965.868,219.0220558,1,1,1
3104,1,779.896,40.8834,1192.16,51.0941,3338.87,29.2563,10.836,0.540007,5892102.026,650.5339039,1,1,1
3105,1,780.036,42.1639,1191.32,52.2608,3338.87,29.565,6.56592,0.538247,5418310.075,680.0572081,1,1,1
3106,1,812.275,49.1234,1187.43,58.7039,3338.87,30.3304,10.3114,0.628116,8568070.52,309.6171017,1,1,1
3107,2,1472.11,150.633,2185.33,231.505,3564.31,11.4572,1.94227,0.405934,4963285.588,654.9759991,1,1,2
3108,2,1393.34,62.6071,2160.61,259.788,3564.31,17.264,11.4295,0.507584,5406537.889,602.8479135,1,1,2
3109,2,1279.82,131.44,1678.71,372.807,4001.74,12.9563,10.585,0.470474,5055956.799,473.3649789,1,1,2
3110,2,1369.54,186.533,1770.44,429.218,4001.74,18.29,8.80527,0.468273,6936313.87,482.0968328,1,1,2
3111,1,1244.76,128.706,1650.06,321.121,4001.74,11.0842,6.50863,0.477095,5516460.256,403.1680734,1,1,1
3112,2,1230.65,38.3836,1612.46,297.659,4001.74,14.9476,5.78632,0.487933,7216504.71,1322.768987,1,1,2
3113,2,1232.19,27.0526,1644.7,304.163,3335.38,17.4237,5.35177,0.433111,6003887.25,392.8666408,1,1,2
3114,1,1163.87,76.3539,1557.1,241.369,3335.38,33.0329,9.13686,0.475726,8475389.274,406.6553907,1,1,1
3115,1,1463.08,27.5768,1876.79,419.115,3335.38,38.4559,18.4942,0.425749,6644954.811,690.3360747,1,1,1
3116,3,1416.98,111.288,1838.55,385.739,3335.38,26.9959,9.98989,0.441783,8968334.114,1327.203248,1,1,3
3117,2,1490.98,27.3878,1908.35,376.656,3335.38,39.5329,16.4472,0.456232,6311306.598,1211.489592,1,1,2
3118,2,1118.44,76.2418,1384.6,189.723,1701.31,25.5819,8.14885,0.585607,7704184.359,1019.85619,2,1,2
3119,2,1072.95,29.4171,1389.9,100.697,1701.31,13.6978,4.6459,0.597581,7477819.432,819.6172519,2,1,2
3120,2,1225.25,37.5408,1586.03,262.012,5289.86,15.5122,6.01307,0.587803,7710939.298,1661.934994,2,1,2
3121,2,1049.93,56.2022,1339.38,119.579,1701.31,20.8122,6.45165,0.587268,7696120.527,1752.771048,2,1,2
3122,2,1098.47,76.159,1368.38,171.928,1701.31,24.9649,7.00174,0.573926,7398548.285,1019.958867,2,1,2
3123,2,940.784,62.7023,1253.63,72.5134,1701.31,11.5752,5.51444,0.593563,6899016.44,2831.044387,2,1,2
3124,2,999.932,30.5432,1305.21,56.7006,1701.31,14.813,5.98963,0.592444,6712770.667,807.1201184,2,1,2
3125,2,1138.43,76.3246,1400.92,207.956,1701.31,26.1495,9.50674,0.591939,7857586.558,1019.828115,2,1,2
3126,1,1564.32,27.4185,1958.43,233.394,3016.18,43.3281,10.7132,0.479315,10653389.07,391.0317883,1,1,1
3127,2,1555.74,30.1824,1952.44,241.84,3016.18,42.6468,13.5533,0.479731,10609012.25,445.3673485,1,1,2
3128,1,1487.4,96.8984,1846.69,358.573,3016.18,21.8295,9.03874,0.654952,9016035.765,1025.44655,1,1,1
3129,2,1430.81,30.4665,1779.56,420.025,3016.18,29.7804,10.5062,0.743356,7946887.406,1193.704915,1,1,2
3130,1,1517.09,119.399,1867.86,335.952,3016.18,20.0846,3.40274,0.640805,9259780.192,297.954825,1,1,1
3131,1,1500.17,111.818,1853.61,345.187,3016.18,19.5307,3.8604,0.640805,9259780.192,303.5343772,1,1,1
3132,1,1672.04,52.2994,2033.72,209.889,3016.18,53.5861,18.6331,0.623014,8313060.734,622.7463373,1,1,1
3133,2,1742.82,62.6685,2113.24,226.174,3016.18,45.1606,18.1647,0.628569,4392336.296,4634.921685,1,1,2
3134,2,2132.55,52.3697,2519.51,116.882,2970.31,55.8662,10.8982,0.504343,8561562.201,774.8661146,2,1,2
3135,1,2034.06,34.3048,2421.42,17.2138,2970.31,57.2209,13.3321,0.489486,5122133.361,577.2594198,1,1,1
3136,1,2032.82,34.9167,2422.81,27.3301,2970.31,56.9178,13.5043,0.490594,5386939.627,590.9432209,1,1,1
3137,2,1957.93,105.866,2351.55,67.16,2970.31,43.8064,9.90816,0.474251,4518275.682,1315.207922,2,1,2
3138,1,2006.25,77.8486,2385.74,67.9758,2970.31,44.0537,11.7995,0.483227,4611177.676,199.3971076,2,1,1
3139,2,2108.95,29.5099,2485.42,54.9308,2970.31,61.2679,15.1611,0.500376,7962129.526,754.6192949,2,1,2
3140,2,1699.78,98.6183,2102.77,298.671,3894.74,33.8249,8.73508,0.390556,7303006.215,774.3537513,2,1,2
3141,1,1392.71,34.1037,1791.13,472.1,3699.84,42.9706,5.27374,0.443302,7040503.354,219.8849979,1,1,1
3142,2,1445.09,77.7915,1839.41,478.171,3699.84,35.8131,8.8946,0.446972,8270580.452,408.434425,1,1,2
3143,1,1452.46,87.6743,1845.77,474.279,3699.84,34.5528,10.5768,0.446995,7855245.53,408.4039973,1,1,1
3144,2,1430.47,62.9666,1829.93,484.345,3699.84,38.7887,11.616,0.448791,8209531.713,816.9972776,1,1,2
3145,2,1425.6,100.326,1818.02,435.435,3699.84,32.2794,11.3591,0.44802,8219529.45,799.1213729,1,1,2
3146,2,1576.24,33.1892,1951.02,340.653,3699.84,25.8532,10.002,0.409501,7467221.407,876.8015333,1,1,2
3147,1,1421.8,141.764,1775.74,245.057,3699.84,26.0245,7.30773,0.427367,5075283.982,566.5508491,1,1,1
3148,2,1076.57,156.378,1459.92,160.414,3501.07,14.8419,8.55787,0.629962,6190007.394,404.6923129,1,1,2
3149,2,1167.88,25.1645,1519.42,249.019,3501.07,36.5596,17.1005,0.508475,8034758.862,882.4638679,1,1,2
3150,2,986.255,27.9595,1320.79,216.328,3501.07,34.6613,12.4464,0.626092,7130654.334,809.3622283,2,1,2
3151,2,973.497,139.693,1375.53,63.6798,3338.87,13.5817,7.2362,0.645864,5890685.627,1327.80142,1,1,2
3152,2,964.238,133.832,1367.64,46.3035,3338.87,12.1168,7.1362,0.649092,6262768.581,858.2506771,1,1,2
3153,2,856.518,33.8675,1256.79,15.094,3360.63,18.1779,10.0697,0.576592,5096046.776,466.8666623,1,1,2
3154,2,502.497,20.6861,901.742,68.7505,3360.63,8.91599,5.62037,0.752758,5398657.399,410.8317566,1,1,2
3155,2,721.765,121.47,1119.18,36.6824,3360.63,13.406,9.25934,0.613236,7514176.651,673.7198697,1,1,2
3156,2,994.542,25.0037,1376.56,128.135,3360.63,4.79912,1.95864,0.556411,5471847.026,512.0206349,1,1,2
3157,1,649.736,72.0644,1040.81,92.6699,3360.63,11.7467,10.6113,0.641862,6645945.776,460.284124,1,1,1
3158,2,2119.88,42.6086,2483.75,124.266,2970.31,73.5136,4.48998,0.493767,6264344.824,1177.995077,2,1,2
3159,2,1350.89,27.9541,1684.57,32.7987,3518.65,49.7198,17.3947,0.474354,7076946.728,400.1139302,1,1,2
3160,1,1124.75,23.2955,1455.41,216.857,3501.07,36.1754,12.1619,0.515738,5039322.335,593.5050616,1,1,1
3161,2,1257,71.1557,1632.79,141.489,3518.65,42.9494,12.5696,0.515076,6854868.741,3094.520261,2,1,2
3162,2,1308.07,74.8228,1656.17,185.768,3518.65,35.253,7.09877,0.506118,6641193.223,789.8604474,1,1,2
3163,2,520.863,20.9837,922.854,119.44,4477.93,10.8196,7.00536,0.749562,4054988.292,504.1575311,1,1,2
3164,2,781.242,33.0942,1199.07,44.6956,3338.87,25.1715,7.64665,0.511966,7073874.922,511.9753452,1,1,2
3165,1,809.424,22.6648,1209.87,33.0468,3338.87,28.9569,9.37933,0.541265,7016655.516,587.8680458,1,1,1
3166,2,693.666,151.262,1082.07,149.904,3338.87,14.1021,7.6979,0.525052,7154172.3,692.4025913,1,1,2
3167,1,783.236,51.7513,1180.8,62.132,3338.87,24.9009,10.2029,0.542648,6820215.187,588.5030871,1,1,1
3168,2,753.475,97.4745,1137.34,107.327,3338.87,20.3847,11.1141,0.566684,7071463.95,669.6849748,1,1,2
3169,2,620.869,119.478,1044.39,143.148,4477.93,16.063,4.93594,0.593605,7252418.425,1649.317241,1,1,2
3170,2,654.255,93.6921,1068.21,115.621,4477.93,19.1561,9.58391,0.571657,7746525.682,851.8827023,1,1,2
3171,1,778.615,81.0583,1155.11,90.7045,3338.87,24.6073,9.26616,0.631203,6975697.245,228.0512687,1,1,1
3172,1,785.45,71.4936,1163.53,81.3046,3338.87,24.0632,8.98405,0.600582,7164634.289,170.8358039,1,1,1
3173,2,1606.19,103.874,1992.91,313.664,3894.74,18.9704,9.41077,0.451392,5453130.516,759.9518656,1,1,2
3174,2,1072.93,32.0026,1503.86,590.102,2583.16,50.0193,16.5503,0.673415,4946146.262,746.7711875,1,1,2
3175,2,606.827,144.151,1648.29,154.037,5208.5,52.4393,9.02996,0.481953,5983934.304,600.1902885,1,1,2
3176,1,408.665,293.137,476.648,124.061,5441.24,14.1772,9.28154,0.690213,4241845.163,991.1715729,3,1,1
3177,1,661.281,76.9844,1666.48,86.894,5208.5,63.5866,9.48014,0.483196,8446975.466,299.6732975,1,1,1
3178,1,929.601,79.8353,1951.42,275.346,4431.95,33.2031,11.5731,0.451844,4598411.105,1844.004486,2,1,1
3179,1,671.97,108.659,916.974,367.741,4575.81,13.9391,7.36519,0.5905,3792690.042,1559.786265,2,1,1
3180,3,309.624,84.4145,1379.08,21.24,3125.72,34.0447,7.98178,0.854449,4826524.546,1710.339676,3,1,3
3181,3,516.723,55.7622,1272.74,37.6241,2742.9,63.4942,6.9964,0.626181,6951407.435,1488.808149,2,1,3
3182,1,399.609,126.624,712.353,140.479,2080.25,10.6199,3.54411,0.729043,6715279.82,400.8306223,1,1,1
3183,1,385.189,136.057,685.209,168.024,2080.25,11.194,4.69931,0.73009,6207279.644,572.5225006,1,1,1
3184,2,393.592,101.71,720.119,131.71,2080.25,10.51,3.11278,0.733723,7303669.861,459.0840565,1,1,2
3185,2,477.333,27.3708,812.314,40.399,2080.25,4.36144,4.41101,0.707671,5758274.074,408.9081548,1,1,2
3186,1,471.708,27.3724,811.908,40.403,2080.25,4.63499,4.96149,0.722876,5918812.612,408.9418665,1,1,1
3187,2,943.337,307.941,1260.73,303.871,2976.26,37.8063,7.63898,0.49379,8372062.951,407.5894479,2,1,2
3188,1,869.608,225.857,1092.01,150.124,2976.26,27.9722,10.7971,0.514803,8147107.063,607.9576013,1,1,1
3189,1,862.085,203.876,1067.02,136.066,2976.26,25.4081,10.0687,0.535343,7725245.06,555.0904724,1,1,1
3190,2,941.12,304.358,1356.23,359.531,2214.21,44.2879,14.6538,0.529969,9801564.651,641.5647686,1,1,2
3191,2,1082.71,140.792,1320.74,203.319,2976.26,24.2114,11.8362,0.545758,8425571.079,503.2427284,2,1,2
3192,1,866.412,132.987,1103.45,58.1512,2976.26,12.3446,9.73838,0.553169,6576600.474,207.2054762,1,1,1
3193,2,702.986,90.4052,1000.37,65.7386,2976.26,5.3964,5.22511,0.628385,7411096.022,408.7624884,1,1,2
3194,2,686.031,106.957,982.136,69.5921,2976.26,7.06672,7.87522,0.631081,7362338.279,453.3188992,1,1,2
3195,1,1095.89,64.1789,1505.69,163.549,4001.74,22.7685,6.81222,0.472334,5722004.699,414.7889696,1,1,1
3196,1,1104.04,53.8978,1513.53,170.478,4001.74,22.8305,6.90282,0.467473,6079345.668,414.6168185,1,1,1
3197,1,984.628,29.1727,1381.34,96.883,4001.74,5.43302,1.70205,0.484967,4729700.386,407.4864915,1,1,1
3198,1,993.415,29.2432,1389.03,106.963,4001.74,5.30231,1.19027,0.482464,4658808.931,407.1782484,1,1,1
3199,2,1012.29,138.363,1421.79,87.3953,4001.74,8.97321,6.59475,0.502725,6415828.857,478.4961223,1,1,2
3200,1,2063.6,78.7395,2472.85,138.141,3510.9,34.1193,11.3579,0.486634,5748720.894,811.0085974,1,1,1
3201,2,2033.19,44.2368,2463.27,168.906,3510.9,38.2614,12.1392,0.529593,7037322.303,439.9780555,1,1,2
3202,1,565.765,159.053,1678.41,155.631,5208.5,51.9419,7.71095,0.494529,6104607.07,409.5977718,1,1,1
3203,1,561.091,169.079,1673.99,162.245,5208.5,50.6905,9.49265,0.499777,5813368.659,410.2806334,1,1,1
3204,1,625.966,106.642,1665.82,116.523,5208.5,61.0339,12.9985,0.491418,6756178.36,399.8506778,1,1,1
3205,2,505.772,152.232,1762.64,81.4008,5208.5,54.644,8.65419,0.50449,6858477.954,406.860797,1,1,2
3206,2,516.925,145.842,1758.24,83.4163,5208.5,55.1911,8.71433,0.488838,7247666.266,406.9581313,1,1,2
3207,2,368.561,23.5208,1730.28,78.6154,4992.35,52.8341,10.9935,0.713128,5562208.277,297.0933885,1,1,2
3208,2,562.477,158.574,1573.2,123.516,4992.35,40.501,6.19357,0.645602,5656955.275,309.3186712,1,1,2
3209,1,438.663,56.3072,1653.14,35.9586,4992.35,44.8066,7.83667,0.689209,5545750.792,543.5731719,1,1,1
3210,1,445.517,66.717,1654.09,46.3283,4992.35,45.4482,8.50398,0.685817,4035961.002,479.3094783,1,1,1
3211,2,507.964,51.672,1529.15,27.0033,4992.35,37.6706,2.76847,0.705669,4370329.927,389.4145865,1,1,2
3212,1,498.981,81.9394,1612.4,53.1352,4992.35,43.1682,10.5413,0.684735,5874360.03,197.425123,1,1,1
3213,1,496.464,64.2426,1605.34,33.9119,4992.35,40.1622,7.15676,0.686777,5555492.762,405.648517,1,1,1
3214,1,383.235,35.5465,1658.67,45.0555,3125.72,45.1013,6.0602,0.799982,4827678.148,516.9045144,1,1,1
3215,2,402.603,29.9651,1668.76,50.145,3125.72,47.2809,4.79224,0.767885,4439625.425,612.6724092,1,1,2
3216,1,364.569,25.9813,1647.52,35.6564,3125.72,43.5858,6.96661,0.817785,6382268.26,662.9939402,1,1,1
3217,2,296.177,39.2544,1656.31,49.3773,3125.72,38.802,7.85418,0.827625,7086433.904,679.2043081,1,1,2
3218,2,595.77,176.927,821.176,310.722,4575.81,11.035,10.3061,0.651383,7627614.741,442.6584297,1,1,2
3219,1,498.335,80.6684,737.407,283.328,4575.81,8.89351,10.1775,0.736594,7585418.959,248.2350303,1,1,1
3220,2,637.101,231.415,972.684,300.996,4575.81,29.1192,5.27282,0.641044,8656797.49,710.4325889,1,1,2
3221,3,628.593,142.367,880.647,352.153,4575.81,13.209,7.30241,0.584002,4125645.162,2177.002732,2,1,3
3222,2,616.299,167.332,903.534,370.488,4575.81,11.7465,3.9459,0.569548,7844604.777,2339.812155,2,1,2
3223,3,649.627,133.756,921.728,392.525,4575.81,12.8145,5.07234,0.584002,4125645.162,1024.52423,2,1,3
3224,1,593.628,130.829,753.648,214.195,829.85,6.32759,5.15622,0.71193,6377915.549,450.6510734,1,1,1
3225,1,735.603,19.8453,726.562,49.7797,829.85,18.1908,7.8023,0.703259,7484296.105,206.8942556,1,1,1
3226,2,679.7,32.7885,698.943,62.6244,829.85,16.8363,7.98393,0.716946,6572012.802,667.2729283,1,1,2
3227,1,542.84,93.0684,867.028,71.6486,1959.16,21.6322,8.73359,0.588365,2087174.412,376.1540713,1,1,1
3228,1,200.251,64.0628,461.33,78.1429,4520.36,31.6828,8.62103,0.748973,9903437.55,890.2954365,2,1,1
